WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,AantalInwoners_5,Bevolkingsdichtheid_34,GemiddeldeHuishoudensgrootte_33,HuishoudensMetKinderen_32,HuishoudensTotaal_29,MateVanStedelijkheid_122,k_0Tot15Jaar_8,k_15Tot25Jaar_9,k_25Tot45Jaar_10,k_45Tot65Jaar_11,k_65JaarOfOuder_12,GeregistreerdeMisdrijven_1,crime_property,crime_violence,crime_vandalism,cluster_id,cluster_label_short,cluster_label_long,pca_x,pca_y,buurt_naam
BU15251204,Teylingen                               ,Buurt     ,BU15251204,830,8471.0,2.5,145,340,2.0,150,115,190,235,140,30.0,7.0,4.0,4.0,11,label_short,label_long,-0.4919004459916755,-0.4882618331770731,Planetenbuurt
BU01060810,Assen                                   ,Buurt     ,BU01060810,865,4229.0,2.5,160,340,4.0,160,115,175,285,130,16.0,3.0,1.0,4.0,5,label_short,label_long,-0.9205745900242116,0.3999464464282379,Planetenbuurt
BU06420305,Zwijndrecht                             ,Buurt     ,BU06420305,830,9683.0,2.0,130,425,2.0,160,105,285,170,110,36.0,9.0,3.0,6.0,11,label_short,label_long,-0.2957130880219119,-1.2097129542077627,Planetenbuurt
BU04320105,Opmeer                                  ,Buurt     ,BU04320105,400,4850.0,2.3,60,175,4.0,55,35,85,100,125,27.0,10.0,3.0,0.0,8,label_short,label_long,-1.5598189224524537,-0.2947078619596888,Planetenbuurt
BU03921305,Haarlem                                 ,Buurt     ,BU03921305,1800,13796.0,2.7,345,670,1.0,430,170,400,510,285,70.0,23.0,5.0,7.0,3,label_short,label_long,1.3498743898796826,-0.1196264095060474,Planetenbuurt
BU04840210,Alphen aan den Rijn                     ,Buurt     ,BU04840210,1730,8293.0,2.4,315,705,1.0,340,185,465,475,275,80.0,18.0,10.0,11.0,3,label_short,label_long,1.1273143106425767,-0.3071020392173006,Planetenbuurt-Noord
BU04840211,Alphen aan den Rijn                     ,Buurt     ,BU04840211,1830,11958.0,1.9,240,980,1.0,240,175,375,390,650,74.0,15.0,10.0,10.0,3,label_short,label_long,1.4972153959538193,-1.1238586854272372,Planetenbuurt-Zuid
BU19801201,Dijk en Waard                           ,Buurt     ,BU19801201,1535,5774.0,2.4,240,650,2.0,245,170,355,380,385,72.0,20.0,9.0,7.0,3,label_short,label_long,0.5052441169712133,-0.0501556214815363,Planetenwijk
BU19110702,Hollands Kroon                          ,Buurt     ,BU19110702,605,4732.0,2.3,90,265,4.0,115,65,135,120,170,30.0,7.0,2.0,6.0,8,label_short,label_long,-1.2113543831474267,-0.1487234830606366,Planetenwijk
BU03750300,Beverwijk                               ,Buurt     ,BU03750300,1760,10652.0,2.0,270,875,1.0,290,155,510,440,360,164.0,37.0,34.0,11.0,3,label_short,label_long,1.6010800680122774,-1.4461974579437953,Plantage
BU0363AJ02,Amsterdam                               ,Buurt     ,BU0363AJ02,2520,7364.0,1.6,215,1480,1.0,210,330,880,545,550,645.0,280.0,13.0,29.0,7,label_short,label_long,3.190800095452188,-2.432844293678381,Plantage
BU03840702,Diemen                                  ,Buurt     ,BU03840702,1610,8166.0,2.7,340,595,2.0,490,140,580,330,70,82.0,31.0,2.0,8.0,3,label_short,label_long,0.730174785585231,0.3404145840897059,Plantage de Sniep Noord
BU03840701,Diemen                                  ,Buurt     ,BU03840701,970,8333.0,3.3,225,300,2.0,345,75,285,255,20,16.0,3.0,1.0,4.0,5,label_short,label_long,-0.4676178447941056,0.7438915777192951,Plantage de Sniep Zuid
BU01190400,Meppel                                  ,Buurt     ,BU01190400,2045,4837.0,3.2,440,640,4.0,505,335,440,640,125,41.0,11.0,0.0,9.0,5,label_short,label_long,0.83215397820412,2.1310822063615555,Plantenbuurt
BU06030581,Rijswijk (ZH.)                          ,Buurt     ,BU06030581,1405,1139.0,1.6,155,870,1.0,185,215,600,240,160,631.0,204.0,32.0,75.0,11,label_short,label_long,1.880481168827187,-3.011082602592104,Plaspoelpolder
BU08800004,Wormerland                              ,Buurt     ,BU08800004,3980,6033.0,2.2,655,1770,2.0,620,500,955,1025,880,134.0,40.0,14.0,12.0,1,label_short,label_long,4.329560089297158,1.3533292610857048,Plaszoom
BU02020843,Arnhem                                  ,Buurt     ,BU02020843,1940,7354.0,1.6,200,1080,1.0,190,250,530,515,455,245.0,87.0,10.0,23.0,3,label_short,label_long,1.7883509070995125,-1.678625066008045,Plattenburg
BU19010512,Bodegraven-Reeuwijk                     ,Buurt     ,BU19010512,195,447.0,2.4,30,80,4.0,20,35,15,75,55,10.0,2.0,0.0,3.0,8,label_short,label_long,-2.087066479391837,0.0384716219598062,Platteweg
BU01500502,Deventer                                ,Buurt     ,BU01500502,1710,2228.0,2.2,295,760,3.0,270,210,370,525,340,74.0,19.0,4.0,13.0,5,label_short,label_long,0.5880788780347609,0.4056638180562457,Platvoet
BU01480103,Dalfsen                                 ,Buurt     ,BU01480103,1255,4597.0,2.0,170,620,3.0,180,100,300,285,395,30.0,9.0,2.0,4.0,11,label_short,label_long,-0.126337379365138,-0.2404777715360916,Pleijendal
BU19480221,Meierijstad                             ,Buurt     ,BU19480221,1335,6423.0,2.0,200,650,2.0,160,170,340,445,220,38.0,12.0,1.0,5.0,11,label_short,label_long,0.2303450867009838,-0.5860303942842336,Plein 1
BU05050600,Dordrecht                               ,Buurt     ,BU05050600,220,5342.0,2.2,30,105,4.0,40,25,70,45,40,54.0,23.0,3.0,1.0,8,label_short,label_long,-1.7190647184293213,-0.6621822288766086,Plein 1940-1945 en omgeving
BU19480222,Meierijstad                             ,Buurt     ,BU19480222,315,2993.0,2.5,50,130,3.0,50,35,70,90,80,14.0,5.0,1.0,1.0,0,label_short,label_long,-1.6996022459923923,-0.1820099645827989,Plein 2
BU19480223,Meierijstad                             ,Buurt     ,BU19480223,765,5647.0,2.5,135,310,2.0,95,105,165,255,145,15.0,2.0,1.0,4.0,11,label_short,label_long,-0.7756771896910707,-0.283390884010638,Plein 3
BU09940007,Valkenburg aan de Geul                  ,Buurt     ,BU09940007,140,163.0,1.9,10,75,3.0,5,5,10,40,80,74.0,34.0,2.0,1.0,8,label_short,label_long,-1.876014164359792,-0.9619536675768732,Plenkert
BU03562100,Nieuwegein                              ,Buurt     ,BU03562100,455,303.0,1.5,50,300,4.0,50,35,280,50,35,125.0,44.0,4.0,14.0,8,label_short,label_long,-1.267657615181201,-1.2538188319845798,Plettenburg
BU02970101,Zaltbommel                              ,Buurt     ,BU02970101,615,1686.0,3.0,95,205,5.0,120,120,125,180,70,14.0,3.0,0.0,4.0,0,label_short,label_long,-1.674068885341507,1.1702791822390508,Poederoijen
BU17830901,Westland                                ,Buurt     ,BU17830901,1590,6754.0,1.9,195,800,3.0,250,115,440,310,480,80.0,29.0,5.0,6.0,3,label_short,label_long,0.5564238849805571,-0.449595987782555,Poeldijk Centrumgebied
BU17830902,Westland                                ,Buurt     ,BU17830902,2770,9376.0,2.4,485,1145,3.0,490,305,680,695,600,89.0,25.0,5.0,14.0,3,label_short,label_long,2.4397028841243507,0.9034852480389954,Poeldijk Noord
BU03960500,Heemskerk                               ,Buurt     ,BU03960500,1570,8878.0,2.0,240,800,1.0,240,180,360,410,380,96.0,28.0,9.0,11.0,3,label_short,label_long,1.030570793345727,-1.0164096911674672,Poelenburg
BU04791212,Zaanstad                                ,Buurt     ,BU04791212,3030,8890.0,2.5,610,1190,2.0,660,435,900,740,295,214.0,64.0,20.0,23.0,1,label_short,label_long,3.375259225549864,0.5627636471884868,Poelenburg Noord
BU04791213,Zaanstad                                ,Buurt     ,BU04791213,4010,9036.0,2.4,765,1700,2.0,795,585,1230,1010,390,297.0,90.0,23.0,32.0,1,label_short,label_long,5.050409840094102,0.8725752640958243,Poelenburg Zuid
BU06872027,Middelburg (Z.)                         ,Buurt     ,BU06872027,800,4824.0,1.5,80,520,2.0,80,270,155,170,125,32.0,7.0,3.0,6.0,11,label_short,label_long,-0.3887317050760654,-1.5281115398037797,Poelendaele
BU05790302,Oegstgeest                              ,Buurt     ,BU05790302,2630,7627.0,2.4,460,1090,2.0,430,350,545,890,410,63.0,18.0,1.0,12.0,3,label_short,label_long,2.212872777684309,0.7999668106612998,Poelgeest
BU03922104,Haarlem                                 ,Buurt     ,BU03922104,15,32.0,2.0,5,10,2.0,0,0,0,10,5,2.0,1.0,0.0,0.0,8,label_short,label_long,-2.0654410823423124,-0.9696117390100863,Poelpolder-zuid
BU03350101,Montfoort                               ,Buurt     ,BU03350101,55,414.0,2.8,5,20,5.0,15,5,10,20,10,2.0,0.0,0.0,1.0,0,label_short,label_long,-2.54249401151523,0.6527522428200196,Polanen
BU17830507,Westland                                ,Buurt     ,BU17830507,955,4522.0,2.1,165,450,3.0,165,130,210,245,200,51.0,22.0,0.0,3.0,11,label_short,label_long,-0.510060573163293,-0.3295310591103398,Polanen
BU19790646,Eemsdelta                               ,Buurt     ,BU19790646,525,2975.0,1.7,35,320,3.0,25,30,45,120,305,16.0,1.0,4.0,3.0,11,label_short,label_long,-1.2186681323258588,-1.016646708589316,Polarisbuurt
BU19040801,Stichtse Vecht                          ,Buurt     ,BU19040801,130,64.0,2.2,20,60,5.0,15,20,20,35,45,4.0,2.0,0.0,0.0,8,label_short,label_long,-2.3078296039973334,0.0459119074976684,Polder Aetsveld
BU06130312,Albrandswaard                           ,Buurt     ,BU06130312,705,402.0,2.4,30,95,4.0,35,40,305,235,85,220.0,85.0,11.0,10.0,8,label_short,label_long,-1.20724405496524,-0.3780516138479368,Polder Albrandswaard
BU19040902,Stichtse Vecht                          ,Buurt     ,BU19040902,25,14.0,1.5,0,15,5.0,0,5,10,15,0,0.0,0.0,0.0,0.0,8,label_short,label_long,-2.312480554895894,-0.8342998812173074,Polder Angstelkade
BU19040202,Stichtse Vecht                          ,Buurt     ,BU19040202,265,84.0,2.4,35,110,4.0,30,40,15,100,80,16.0,6.0,1.0,0.0,8,label_short,label_long,-2.026130187198095,0.1113649689268591,Polder Breukelen Proosdij
BU19040205,Stichtse Vecht                          ,Buurt     ,BU19040205,50,29.0,2.5,5,20,5.0,5,5,10,15,15,240.0,87.0,2.0,31.0,0,label_short,label_long,-1.9171216632527552,-0.3767812927846414,Polder Breukelerwaard
BU19520408,Midden-Groningen                        ,Buurt     ,BU19520408,120,41.0,2.0,15,60,5.0,25,10,30,35,25,10.0,5.0,0.0,0.0,8,label_short,label_long,-2.2737658579333067,-0.2041496451283514,Polder De Nijverheid
BU19040602,Stichtse Vecht                          ,Buurt     ,BU19040602,155,117.0,2.6,25,60,5.0,30,15,20,55,30,12.0,4.0,2.0,0.0,0,label_short,label_long,-2.3506991406967224,0.486837389238107,Polder Dorssewaard
BU01660016,Kampen                                  ,Buurt     ,BU01660016,135,23.0,2.7,20,50,5.0,15,30,20,50,15,72.0,18.0,5.0,13.0,0,label_short,label_long,-2.199988466316828,0.3482095022155438,Polder Dronthen
BU19040302,Stichtse Vecht                          ,Buurt     ,BU19040302,60,22.0,3.2,10,20,5.0,10,15,15,20,5,0.0,0.0,0.0,0.0,0,label_short,label_long,-2.6506701517178346,1.1495085381030443,Polder Garsten
BU19040802,Stichtse Vecht                          ,Buurt     ,BU19040802,60,37.0,1.8,10,30,5.0,5,5,10,25,15,0.0,0.0,0.0,0.0,8,label_short,label_long,-2.3302834388337383,-0.4575448520748721,Polder Garsten Noord
BU19040502,Stichtse Vecht                          ,Buurt     ,BU19040502,210,44.0,2.8,25,75,5.0,50,20,45,55,45,4.0,2.0,0.0,0.0,0,label_short,label_long,-2.348984889218447,0.7986660633279287,Polder Groot Oud Aa
BU06420903,Zwijndrecht                             ,Buurt     ,BU06420903,105,127.0,2.4,15,45,5.0,15,5,20,35,30,4.0,2.0,0.0,0.0,0,label_short,label_long,-2.400853365201828,0.2511222855628503,Polder Heerjansdam
BU19040904,Stichtse Vecht                          ,Buurt     ,BU19040904,65,98.0,2.2,10,30,5.0,5,10,5,25,15,12.0,3.0,2.0,1.0,8,label_short,label_long,-2.3789924417850923,-0.0546301372919234,Polder Het Honderd
BU19040301,Stichtse Vecht                          ,Buurt     ,BU19040301,140,49.0,2.8,25,50,5.0,30,15,20,45,30,24.0,5.0,2.0,5.0,0,label_short,label_long,-2.358737647151071,0.6632396033719656,Polder Holland
BU19040203,Stichtse Vecht                          ,Buurt     ,BU19040203,120,38.0,2.7,10,45,5.0,25,15,25,40,30,12.0,5.0,1.0,0.0,0,label_short,label_long,-2.428914020576708,0.5844358405900308,Polder Klein Oud Aa
BU19040504,Stichtse Vecht                          ,Buurt     ,BU19040504,75,23.0,2.5,15,30,5.0,5,10,10,25,20,4.0,0.0,0.0,2.0,0,label_short,label_long,-2.452556425489912,0.3393441930948336,Polder Kockengen
BU04820602,Alblasserdam                            ,Buurt     ,BU04820602,50,30.0,3.4,10,15,4.0,10,15,10,20,5,0.0,0.0,0.0,0.0,0,label_short,label_long,-2.580736770031163,1.1415986144037005,Polder Kortland
BU19040201,Stichtse Vecht                          ,Buurt     ,BU19040201,150,32.0,2.6,25,60,5.0,20,20,20,55,40,467.0,186.0,3.0,44.0,0,label_short,label_long,-1.3566562882113795,-0.758787123593564,Polder Kortrijk
BU01660900,Kampen                                  ,Buurt     ,BU01660900,155,11.0,3.4,25,45,5.0,30,30,25,50,15,18.0,8.0,0.0,1.0,0,label_short,label_long,-2.5369843729775297,1.4071666148631663,Polder Mastenbroek
BU19040901,Stichtse Vecht                          ,Buurt     ,BU19040901,90,34.0,2.6,10,35,5.0,5,20,10,30,25,4.0,2.0,0.0,0.0,0,label_short,label_long,-2.4710350829153844,0.4664851259739718,Polder Mijnden
BU19040206,Stichtse Vecht                          ,Buurt     ,BU19040206,120,98.0,2.1,15,55,5.0,5,15,15,40,45,12.0,4.0,0.0,2.0,8,label_short,label_long,-2.2835065432618857,-0.1143259119259304,Polder Nijenrode
BU19040303,Stichtse Vecht                          ,Buurt     ,BU19040303,110,121.0,2.4,20,45,5.0,15,15,15,40,30,2.0,0.0,1.0,0.0,0,label_short,label_long,-2.377082794274518,0.2557000982527477,Polder Oud Over
BU19040401,Stichtse Vecht                          ,Buurt     ,BU19040401,245,34.0,3.0,45,85,5.0,50,35,55,70,35,50.0,7.0,2.0,16.0,0,label_short,label_long,-2.1275339163624416,0.8604531436896088,Polder Oukoop
BU19040501,Stichtse Vecht                          ,Buurt     ,BU19040501,300,44.0,2.5,45,120,5.0,40,55,50,100,50,9.0,1.0,0.0,3.0,0,label_short,label_long,-2.1127523984489747,0.4883067472010454,Polder Portengen
BU04820603,Alblasserdam                            ,Buurt     ,BU04820603,30,72.0,2.2,5,15,4.0,0,5,5,10,10,0.0,0.0,0.0,0.0,8,label_short,label_long,-2.3408264961081056,-0.261734672525761,Polder Souburgh
BU19040503,Stichtse Vecht                          ,Buurt     ,BU19040503,155,47.0,2.6,20,60,5.0,20,15,25,55,40,4.0,1.0,0.0,1.0,0,label_short,label_long,-2.375563861304483,0.516756435019888,Polder Spengen
BU19040903,Stichtse Vecht                          ,Buurt     ,BU19040903,50,59.0,2.5,15,20,5.0,5,10,10,25,5,2.0,1.0,0.0,0.0,0,label_short,label_long,-2.490927726466719,0.3393130032621742,Polder Sticht
BU04820604,Alblasserdam                            ,Buurt     ,BU04820604,130,377.0,3.4,25,40,5.0,25,35,35,35,10,12.0,2.0,0.0,4.0,0,label_short,label_long,-2.519474848272989,1.363471756634908,Polder Vinkenwaard
BU05130702,Gouda                                   ,Buurt     ,BU05130702,3085,6696.0,2.6,565,1205,3.0,595,400,745,920,420,128.0,30.0,16.0,17.0,1,label_short,label_long,2.9056851115927333,1.3815069895007264,Polderbuurt
BU04820104,Alblasserdam                            ,Buurt     ,BU04820104,525,3630.0,2.7,90,195,3.0,95,70,120,165,75,18.0,6.0,1.0,2.0,0,label_short,label_long,-1.4025793476659492,0.1499538932972058,Polderbuurt
BU03072900,Amersfoort                              ,Buurt     ,BU03072900,1965,8018.0,3.0,420,650,2.0,490,330,440,590,110,56.0,14.0,4.0,10.0,3,label_short,label_long,1.2204827545707828,1.0393569298152328,Polderbuurt-Noord
BU19302902,Nissewaard                              ,Buurt     ,BU19302902,345,40.0,2.4,45,135,5.0,40,40,70,110,85,8.0,4.0,0.0,0.0,0,label_short,label_long,-2.0679300412856803,0.4161497171812973,Poldergebied Abbenbroek
BU19302703,Nissewaard                              ,Buurt     ,BU19302703,150,25.0,2.1,20,70,5.0,30,20,30,45,20,56.0,14.0,3.0,11.0,8,label_short,label_long,-2.089154324971844,-0.2571356317247995,Poldergebied Geervliet
BU19302504,Nissewaard                              ,Buurt     ,BU19302504,150,39.0,2.5,25,60,5.0,20,15,25,45,40,20.0,5.0,0.0,5.0,0,label_short,label_long,-2.300938809485291,0.3469743507500534,Poldergebied Heenvliet
BU19041001,Stichtse Vecht                          ,Buurt     ,BU19041001,55,31.0,2.3,10,25,5.0,5,5,5,30,5,20.0,2.0,0.0,8.0,8,label_short,label_long,-2.3666307612917588,0.0303319099523034,Poldergebied Loenersloot
BU19921003,Voorne aan Zee                          ,Buurt     ,BU19921003,170,140.0,2.5,25,70,5.0,20,15,25,50,65,6.0,1.0,0.0,2.0,0,label_short,label_long,-2.3071122156256507,0.4046112594586067,Poldergebied Nieuwenhoorn
BU19921002,Voorne aan Zee                          ,Buurt     ,BU19921002,270,34.0,2.6,40,95,5.0,30,45,50,95,45,24.0,6.0,3.0,3.0,0,label_short,label_long,-2.149837773786808,0.5081435087077321,Poldergebied Oudenhoorn
BU03440343,Utrecht                                 ,Buurt     ,BU03440343,260,129.0,2.3,40,110,2.0,45,25,60,85,50,192.0,77.0,5.0,14.0,11,label_short,label_long,-1.370123057619798,-0.9940676731803088,Poldergebied Overvecht
BU19303302,Nissewaard                              ,Buurt     ,BU19303302,290,31.0,2.2,30,135,5.0,25,20,35,110,100,34.0,13.0,0.0,4.0,8,label_short,label_long,-2.037348630319588,0.0747373076215693,Poldergebied Simonshaven
BU19303105,Nissewaard                              ,Buurt     ,BU19303105,195,13.0,2.6,35,75,5.0,20,35,25,75,40,10.0,5.0,0.0,0.0,0,label_short,label_long,-2.302595821129751,0.5459401312289799,Poldergebied Zuidland
BU06770201,Hulst                                   ,Buurt     ,BU06770201,1530,3217.0,2.2,215,685,4.0,225,120,355,465,360,27.0,4.0,3.0,6.0,5,label_short,label_long,0.0120496884800729,0.5236391139276241,Polderken
BU03840307,Diemen                                  ,Buurt     ,BU03840307,690,4840.0,2.4,130,295,1.0,120,80,195,195,95,186.0,65.0,16.0,11.0,11,label_short,label_long,-0.3760484992513336,-1.2049698557441209,Polderland
BU04840811,Alphen aan den Rijn                     ,Buurt     ,BU04840811,1230,7925.0,2.5,205,495,2.0,155,190,205,450,225,28.0,5.0,0.0,9.0,11,label_short,label_long,0.0574445350101301,-0.1280832203657109,Polderpeil-Oost
BU04840810,Alphen aan den Rijn                     ,Buurt     ,BU04840810,1745,7449.0,2.5,305,710,2.0,260,245,335,580,325,48.0,7.0,4.0,13.0,3,label_short,label_long,0.8915547086771207,0.222923526563547,Polderpeil-West
BU03211233,Houten                                  ,Buurt     ,BU03211233,1170,5901.0,2.7,240,430,3.0,260,175,245,395,95,23.0,3.0,2.0,6.0,5,label_short,label_long,-0.246799287177162,0.52156620357612,Polders
BU06875059,Middelburg (Z.)                         ,Buurt     ,BU06875059,915,6173.0,2.3,140,400,4.0,165,110,215,195,235,28.0,6.0,4.0,4.0,5,label_short,label_long,-0.6919376309817379,-0.0250631456243348,Poldertje
BU00345601,Almere                                  ,Buurt     ,BU00345601,25,108.0,2.3,5,10,3.0,5,5,5,10,5,18.0,8.0,1.0,0.0,8,label_short,label_long,-2.208752218438134,-0.4348051595967836,Poldervlak Oost
BU00345602,Almere                                  ,Buurt     ,BU00345602,30,147.0,3.8,5,10,3.0,5,5,5,10,5,49.0,16.0,1.0,7.0,0,label_short,label_long,-2.457391887774773,1.1843740710392885,Poldervlak West
BU06061102,Schiedam                                ,Buurt     ,BU06061102,385,394.0,2.3,60,165,4.0,45,45,75,135,80,22.0,8.0,1.0,2.0,8,label_short,label_long,-1.793902149596105,0.028080810874279,Polderwetering
BU01480104,Dalfsen                                 ,Buurt     ,BU01480104,2160,4272.0,2.5,360,855,3.0,385,245,450,530,550,55.0,13.0,7.0,7.0,3,label_short,label_long,1.175070378482396,1.0088226699689933,Polhaar
BU03310020,Lopik                                   ,Buurt     ,BU03310020,645,2852.0,2.5,100,255,5.0,125,90,165,170,95,8.0,0.0,0.0,3.0,0,label_short,label_long,-1.483432718548368,0.5572960153663113,Polsbroek-Dorp
