WijkenEnBuurten,ID,GeregistreerdeMisdrijven_1
BU01060712,413057053,54.0
BU01060713,413057820,90.0
BU01060714,413058587,40.0
BU01060715,413059354,48.0
BU01060716,413060121,16.0
BU01060717,413060888,75.0
BU01060800,413062422,68.0
BU01060801,413063189,31.0
BU01060802,413063956,20.0
BU01060803,413064723,10.0
BU01060804,413065490,46.0
BU01060805,413066257,17.0
BU01060806,413067024,26.0
BU01060807,413067791,20.0
BU01060808,413068558,6.0
BU01060809,413069325,8.0
BU01060810,413070092,16.0
BU01060811,413070859,37.0
BU01060812,413071626,4.0
BU01060813,413072393,10.0
BU01060815,413073160,18.0
BU01060816,413073927,38.0
BU01060817,413074694,26.0
BU01060899,413075461,4.0
BU01069900,413076995,10.0
BU01069901,413077762,14.0
BU01069902,413078529,4.0
BU01069903,413079296,6.0
BU01069904,413080063,10.0
BU01069905,413080830,4.0
BU01069906,413081597,6.0
BU01069907,413082364,12.0
BU01069908,413083131,4.0
BU01069909,413083898,2.0
BU01069910,413084665,20.0
BU01069911,413085432,118.0
BU01069912,413086199,4.0
BU01069913,413086966,34.0
BU01069914,413087733,20.0
BU01069915,413088500,5.0
BU01069916,413089267,3.0
BU01069917,413090034,14.0
BU01069918,413090801,10.0
BU01091000,414281952,311.0
BU01091001,414282719,72.0
BU01091002,414283486,111.0
BU01091003,414284253,125.0
BU01091004,414285020,56.0
BU01091006,414285787,0.0
BU01091007,414286554,31.0
BU01091008,414287321,56.0
BU01091009,414288088,6.0
BU01091010,414288855,36.0
BU01091011,414289622,22.0
BU01091012,414290389,24.0
BU01091013,414291156,12.0
BU01091014,414291923,18.0
BU01091015,414292690,26.0
BU01091116,414294224,13.0
BU01091117,414294991,36.0
BU01091218,414296525,4.0
BU01091219,414297292,0.0
BU01091320,414298826,2.0
BU01091421,414300360,0.0
BU01092022,414301894,84.0
BU01092023,414302661,64.0
BU01092024,414303428,12.0
BU01092025,414304195,22.0
BU01092026,414304962,20.0
BU01092027,414305729,10.0
BU01092028,414306496,8.0
BU01092029,414307263,2.0
BU01092030,414308030,4.0
BU01092031,414308797,2.0
BU01093032,414310331,38.0
BU01093033,414311098,10.0
BU01093034,414311865,12.0
BU01093035,414312632,12.0
BU01093036,414313399,8.0
BU01093037,414314166,39.0
BU01093038,414314933,12.0
BU01093039,414315700,39.0
BU01093068,414316467,0.0
BU01094040,414318001,74.0
BU01094041,414318768,2.0
BU01094042,414319535,6.0
BU01094043,414320302,16.0
BU01094044,414321069,2.0
BU01094045,414321836,1.0
BU01094046,414322603,12.0
BU01094047,414323370,76.0
BU01094048,414324137,8.0
BU01094049,414324904,4.0
BU01094050,414325671,0.0
BU01094051,414326438,6.0
BU01094052,414327205,0.0
BU01094053,414327972,14.0
BU01094054,414328739,2.0
BU01094055,414329506,4.0
BU01094056,414330273,10.0
BU01094057,414331040,36.0
BU01095058,414332574,4.0
BU01095059,414333341,49.0
BU01095060,414334108,25.0
BU01095061,414334875,8.0
BU01095062,414335642,18.0
BU01095063,414336409,2.0
BU01095064,414337176,21.0
BU01095065,414337943,0.0
BU01095066,414338710,2.0
BU01095067,414339477,10.0
BU01140100,415537531,18.0
BU01140101,415538298,85.0
BU01140102,415539065,6.0
BU01140103,415539832,6.0
BU01140104,415540599,10.0
BU01140106,415541366,11.0
BU01140109,415542133,18.0
BU01140200,415543667,13.0
BU01140206,415544434,4.0
BU01140208,415545201,19.0
BU01140209,415545968,18.0
BU01140300,415547502,240.0
BU01140301,415548269,101.0
BU01140302,415549036,21.0
BU01140303,415549803,14.0
BU01140304,415550570,4.0
BU01140309,415551337,16.0
BU01140400,415552871,37.0
BU01140401,415553638,8.0
BU01140402,415554405,13.0
BU01140408,415555172,4.0
BU01140409,415555939,18.0
BU01140500,415557473,48.0
BU01140502,415558240,20.0
BU01140503,415559007,10.0
BU01140504,415559774,0.0
BU01140509,415560541,0.0
BU01140600,415562075,264.0
BU01140601,415562842,6.0
BU01140608,415563609,24.0
BU01140609,415564376,28.0
BU01140700,415565910,154.0
BU01140701,415566677,4.0
BU01140702,415567444,6.0
BU01140707,415568211,2.0
BU01140708,415568978,22.0
BU01140709,415569745,20.0
BU01140800,415571279,187.0
BU01140801,415572046,286.0
BU01140802,415572813,6.0
BU01140803,415573580,4.0
BU01140804,415574347,2.0
BU01140806,415575114,10.0
BU01140807,415575881,10.0
BU01140809,415576648,18.0
BU01140900,415578182,94.0
BU01140901,415578949,7.0
BU01140909,415579716,6.0
BU01141000,415581250,118.0
BU01141001,415582017,0.0
BU01141002,415582784,4.0
BU01141003,415583551,56.0
BU01141004,415584318,16.0
BU01141009,415585085,22.0
BU01141300,415586619,106.0
BU01141308,415587386,0.0
BU01141309,415588153,18.0
BU01142100,415589687,2.0
BU01142101,415590454,0.0
BU01142102,415591221,21.0
BU01142109,415591988,4.0
BU01143200,415593522,34.0
BU01143201,415594289,8.0
BU01143209,415595056,6.0
BU01144000,415596590,1425.0
BU01144100,415598124,96.0
BU01144101,415598891,246.0
BU01144200,415600425,522.0
BU01144300,415601959,774.0
BU01144400,415603493,507.0
BU01144500,415605027,94.0
BU01144600,415606561,645.0
BU01144700,415608095,278.0
BU01144800,415609629,100.0
BU01144900,415611163,117.0
BU01145000,415612697,87.0
BU01145100,415614231,28.0
BU01145101,415614998,12.0
BU01145109,415615765,206.0
BU01145200,415617299,127.0
BU01145201,415618066,16.0
BU01145300,415619600,309.0
BU01145301,415620367,16.0
BU01185000,417796346,458.0
BU01185001,417797113,397.0
BU01185002,417797880,122.0
BU01185003,417798647,259.0
BU01185004,417799414,325.0
BU01185005,417800181,502.0
BU01185006,417800948,257.0
BU01185007,417801715,319.0
BU01185008,417802482,229.0
BU01185100,417804016,84.0
BU01185101,417804783,33.0
BU01185102,417805550,112.0
BU01185103,417806317,60.0
BU01185104,417807084,74.0
BU01185105,417807851,50.0
BU01185106,417808618,80.0
BU01185107,417809385,50.0
BU01185108,417810152,76.0
BU01185109,417810919,92.0
BU01185200,417812453,14.0
BU01185201,417813220,6.0
BU01185300,417814754,56.0
BU01185301,417815521,10.0
BU01185302,417816288,48.0
BU01185400,417817822,149.0
BU01185401,417818589,26.0
BU01185402,417819356,94.0
BU01185500,417820890,48.0
BU01185501,417821657,32.0
BU01185600,417823191,22.0
BU01185601,417823958,6.0
BU01185700,417825492,8.0
BU01185701,417826259,22.0
BU01185800,417827793,10.0
BU01185801,417828560,10.0
BU01185900,417830094,8.0
BU01185901,417830861,14.0
BU01186000,417832395,34.0
BU01186001,417833162,25.0
BU01186002,417833929,24.0
BU01186003,417834696,18.0
BU01186100,417836230,15.0
BU01186201,417837764,22.0
BU01186202,417838531,97.0
BU01186203,417839298,72.0
BU01186204,417840065,67.0
BU01186205,417840832,20.0
BU01186206,417841599,18.0
BU01190000,419443095,489.0
BU01190001,419443862,198.0
BU01190002,419444629,269.0
BU01190100,419446163,36.0
BU01190101,419446930,16.0
BU01190200,419448464,88.0
BU01190201,419449231,60.0
BU01190202,419449998,76.0
BU01190300,419451532,59.0
BU01190301,419452299,115.0
BU01190302,419453066,39.0
BU01190303,419453833,81.0
BU01190400,419455367,41.0
BU01190401,419456134,10.0
BU01190500,419457668,32.0
BU01190501,419458435,30.0
BU01190600,419459969,77.0
BU01190601,419460736,54.0
BU01190602,419461503,16.0
BU01190603,419462270,115.0
BU01190700,419463804,24.0
BU01190701,419464571,14.0
BU01190800,419466105,26.0
BU01190900,419467639,21.0
BU01190901,419468406,4.0
BU01191000,419469940,23.0
BU01191001,419470707,8.0
BU01191002,419471474,32.0
BU01191003,419472241,24.0
BU01191004,419473008,20.0
BU01191100,419474542,9.0
BU01191101,419475309,6.0
BU01191102,419476076,8.0
BU01191200,419477610,13.0
BU01191201,419478377,26.0
BU01191202,419479144,14.0
BU01191203,419479911,22.0
BU01191204,419480678,0.0
BU01191205,419481445,4.0
BU01191206,419482212,5.0
BU01191207,419482979,1.0
BU01191208,419483746,4.0
BU01191209,419484513,10.0
BU01191300,419486047,28.0
BU01191301,419486814,4.0
BU01191302,419487581,10.0
BU01411000,411683356,1197.0
BU01411001,411684123,409.0
BU01411002,411684890,124.0
BU01411003,411685657,153.0
BU01411100,411687191,69.0
BU01411101,411687958,73.0
BU01411102,411688725,295.0
BU01411103,411689492,173.0
BU01411104,411690259,241.0
BU01411105,411691026,88.0
BU01411109,411691793,8.0
BU01411200,411693327,91.0
BU01411201,411694094,149.0
BU01411202,411694861,111.0
BU01411203,411695628,46.0
BU01411204,411696395,116.0
BU01411205,411697162,54.0
BU01411206,411697929,55.0
BU01411209,411698696,40.0
BU01411300,411700230,137.0
BU01411301,411700997,89.0
BU01411302,411701764,75.0
BU01411303,411702531,156.0
BU01411304,411703298,26.0
BU01411305,411704065,30.0
BU01411309,411704832,6.0
BU01411400,411706366,70.0
BU01411401,411707133,66.0
BU01411402,411707900,160.0
BU01411403,411708667,138.0
BU01411404,411709434,54.0
BU01411405,411710201,127.0
BU01411406,411710968,16.0
BU01411409,411711735,22.0
BU01411500,411713269,166.0
BU01411501,411714036,167.0
BU01411502,411714803,93.0
BU01411600,411716337,137.0
BU01411601,411717104,62.0
BU01411602,411717871,59.0
BU01411603,411718638,102.0
BU01411604,411719405,181.0
BU01411605,411720172,88.0
BU01411700,411721706,166.0
BU01411701,411722473,84.0
BU01411702,411723240,131.0
BU01411703,411724007,24.0
BU01411709,411724774,30.0
BU01411800,411726308,85.0
BU01411801,411727075,105.0
BU01411802,411727842,142.0
BU01411803,411728609,90.0
BU01411804,411729376,18.0
BU01411805,411730143,159.0
BU01411806,411730910,8.0
BU01411900,411732444,81.0
BU01411901,411733211,43.0
BU01411902,411733978,114.0
BU01411903,411734745,121.0
BU01411904,411735512,15.0
BU01411905,411736279,83.0
BU01411906,411737046,68.0
BU01411907,411737813,108.0
BU01411908,411738580,156.0
BU01411909,411739347,78.0
BU01411910,411740114,30.0
BU01411920,411740881,26.0
BU01412000,411742415,19.0
BU01412001,411743182,61.0
BU01412100,411744716,18.0
BU01412109,411745483,64.0
BU01470000,413902287,110.0
BU01470001,413903054,406.0
BU01470002,413903821,38.0
BU01470003,413904588,94.0
BU01470004,413905355,52.0
BU01470005,413906122,28.0
BU01470006,413906889,95.0
BU01470007,413907656,28.0
BU01470008,413908423,70.0
BU01470009,413909190,312.0
BU01470100,413910724,8.0
BU01470101,413911491,36.0
BU01470102,413912258,43.0
BU01470105,413913025,2.0
BU01470106,413913792,8.0
BU01480101,414380128,91.0
BU01480102,414380895,11.0
BU01480103,414381662,30.0
BU01480104,414382429,55.0
BU01480105,414383196,58.0
BU01480106,414383963,27.0
BU01480107,414384730,30.0
BU01480108,414385497,2.0
BU01480109,414386264,36.0
BU01480110,414387031,7.0
BU01480111,414387798,61.0
BU01480112,414388565,24.0
BU01480113,414389332,2.0
BU01480114,414390099,56.0
BU01480115,414390866,22.0
BU01480116,414391633,9.0
BU01480117,414392400,12.0
BU01480118,414393167,23.0
BU01480119,414393934,38.0
BU01480201,414395468,66.0
BU01480202,414396235,39.0
BU01480203,414397002,31.0
BU01480204,414397769,32.0
BU01480205,414398536,38.0
BU01480206,414399303,10.0
BU01480207,414400070,0.0
BU01480208,414400837,22.0
BU01480209,414401604,2.0
BU01480210,414402371,29.0
BU01480211,414403138,2.0
BU01480301,414404672,20.0
BU01480302,414405439,38.0
BU01480303,414406206,11.0
BU01480304,414406973,6.0
BU01480305,414407740,29.0
BU01480306,414408507,5.0
BU01500101,414537363,1090.0
BU01500102,414538130,220.0
BU01500103,414538897,62.0
BU01500104,414539664,49.0
BU01500105,414540431,1034.0
BU01500106,414541198,62.0
BU01500107,414541965,156.0
BU01500201,414543499,85.0
BU01500301,414545033,131.0
BU01500302,414545800,165.0
BU01500303,414546567,85.0
BU01500304,414547334,134.0
BU01500305,414548101,110.0
BU01500306,414548868,258.0
BU01500401,414550402,237.0
BU01500402,414551169,183.0
BU01500403,414551936,102.0
BU01500404,414552703,329.0
BU01500405,414553470,150.0
BU01500406,414554237,247.0
BU01500407,414555004,86.0
BU01500501,414556538,276.0
BU01500502,414557305,74.0
BU01500601,414558839,379.0
BU01500602,414559606,158.0
BU01500603,414560373,116.0
BU01500604,414561140,208.0
BU01500605,414561907,145.0
BU01500606,414562674,48.0
BU01500701,414564208,90.0
BU01500702,414564975,301.0
BU01500703,414565742,87.0
BU01500704,414566509,314.0
BU01500705,414567276,175.0
BU01500706,414568043,83.0
BU01500801,414569577,164.0
BU01500802,414570344,90.0
BU01500803,414571111,78.0
BU01500901,414572645,55.0
BU01500902,414573412,75.0
BU01500903,414574179,8.0
BU01500904,414574946,28.0
BU01500905,414575713,78.0
BU01500906,414576480,67.0
BU01500907,414577247,18.0
BU01501001,414578781,158.0
BU01501002,414579548,93.0
BU01501003,414580315,44.0
BU01501004,414581082,210.0
BU01501005,414581849,34.0
BU01501006,414582616,77.0
BU01501007,414583383,35.0
BU01501008,414584150,50.0
BU01501009,414584917,22.0
BU01501010,414585684,0.0
BU01501101,414587218,125.0
BU01501102,414587985,28.0
BU01501103,414588752,20.0
BU01501201,414590286,247.0
BU01501202,414591053,23.0
BU01501301,414592587,6.0
BU01501401,414594121,6.0
BU01501402,414594888,2.0
BU01501403,414595655,26.0
BU01501501,414597189,133.0
BU01501502,414597956,60.0
BU01501503,414598723,23.0
BU01501504,414599490,4.0
BU01501505,414600257,26.0
BU01530000,415641843,4610.0
BU01530001,415642610,174.0
BU01530002,415643377,152.0
BU01530003,415644144,1022.0
BU01530004,415644911,246.0
BU01530005,415645678,824.0
BU01530006,415646445,225.0
BU01530007,415647212,361.0
BU01530008,415647979,346.0
BU01530100,415649513,347.0
BU01530101,415650280,65.0
BU01530102,415651047,114.0
BU01530103,415651814,513.0
BU01530104,415652581,138.0
BU01530105,415653348,6.0
BU01530106,415654115,12.0
BU01530200,415655649,221.0
BU01530201,415656416,321.0
BU01530202,415657183,114.0
BU01530203,415657950,456.0
BU01530204,415658717,212.0
BU01530205,415659484,260.0
BU01530206,415660251,110.0
BU01530207,415661018,107.0
BU01530208,415661785,65.0
BU01530300,415663319,285.0
BU01530301,415664086,310.0
BU01530400,415665620,222.0
BU01530401,415666387,82.0
BU01530402,415667154,639.0
BU01530403,415667921,197.0
BU01530404,415668688,453.0
BU01530405,415669455,49.0
BU01530406,415670222,330.0
BU01530500,415671756,155.0
BU01530501,415672523,122.0
BU01530502,415673290,227.0
BU01530503,415674057,50.0
BU01530600,415675591,127.0
BU01530601,415676358,271.0
BU01530602,415677125,62.0
BU01530603,415677892,407.0
BU01530604,415678659,244.0
BU01530605,415679426,199.0
BU01530606,415680193,367.0
BU01530607,415680960,164.0
BU01530608,415681727,121.0
BU01530609,415682494,26.0
BU01530700,415684028,137.0
BU01530701,415684795,32.0
BU01530702,415685562,24.0
BU01530703,415686329,349.0
BU01530800,415687863,77.0
BU01530801,415688630,167.0
BU01530802,415689397,251.0
BU01530803,415690164,139.0
BU01530804,415690931,79.0
BU01530805,415691698,56.0
BU01530806,415692465,80.0
BU01530807,415693232,40.0
BU01530808,415693999,209.0
BU01530900,415695533,222.0
BU01530901,415696300,119.0
BU01530902,415697067,158.0
BU01530903,415697834,40.0
BU01530904,415698601,42.0
BU01530905,415699368,288.0
BU01530906,415700135,114.0
BU01530907,415700902,52.0
BU01530908,415701669,26.0
BU01580001,416530029,143.0
BU01580002,416530796,18.0
BU01580003,416531563,71.0
BU01580004,416532330,18.0
BU01580010,416533097,60.0
BU01580011,416533864,14.0
BU01580020,416534631,6.0
BU01580030,416535398,41.0
BU01580040,416536165,40.0
BU01580041,416536932,32.0
BU01580050,416537699,8.0
BU01580051,416538466,16.0
BU01580052,416539233,10.0
BU01580053,416540000,8.0
BU01580060,416540767,42.0
BU01580090,416541534,22.0
BU01580091,416542301,4.0
BU01580160,416543835,4.0
BU01580170,416544602,45.0
BU01580180,416545369,31.0
BU01580190,416546136,99.0
BU01580200,416547670,19.0
BU01580290,416548437,48.0
BU01580300,416549971,16.0
BU01580390,416550738,50.0
BU01580490,416552272,36.0
BU01580590,416553806,8.0
BU01580690,416555340,6.0
BU01580900,416556874,148.0
BU01600101,416770100,0.0
BU01600102,416770867,2.0
BU01600201,416772401,2.0
BU01600301,416773935,2.0
BU01600401,416775469,44.0
BU01600402,416776236,39.0
BU01600403,416777003,22.0
BU01600404,416777770,19.0
BU01600405,416778537,4.0
BU01600406,416779304,8.0
BU01600407,416780071,14.0
BU01600501,416781605,33.0
BU01600502,416782372,19.0
BU01600503,416783139,19.0
BU01600601,416784673,9.0
BU01600701,416786207,7.0
BU01600801,416787741,2.0
BU01600802,416788508,24.0
BU01600803,416789275,30.0
BU01600804,416790042,4.0
BU01600805,416790809,2.0
BU01600901,416792343,272.0
BU01600902,416793110,62.0
BU01600903,416793877,53.0
BU01600904,416794644,11.0
BU01600905,416795411,44.0
BU01600906,416796178,3.0
BU01600907,416796945,16.0
BU01600908,416797712,29.0
BU01600909,416798479,27.0
BU01601001,416800013,10.0
BU01601101,416801547,8.0
BU01601201,416803081,104.0
BU01601202,416803848,27.0
BU01601301,416805382,49.0
BU01601401,416806916,10.0
BU01601501,416808450,6.0
BU01601601,416809984,6.0
BU01601701,416811518,40.0
BU01601702,416812285,15.0
BU01601801,416813819,8.0
BU01601901,416815353,20.0
BU01601902,416816120,35.0
BU01601903,416816887,8.0
BU01601904,416817654,6.0
BU01602001,416819188,65.0
BU01602002,416819955,12.0
BU01602101,416821489,4.0
BU01602201,416823023,18.0
BU01602301,416824557,50.0
BU01602401,416826091,6.0
BU01602402,416826858,18.0
BU01602501,416828392,10.0
BU01602502,416829159,12.0
BU01602601,416830693,127.0
BU01602602,416831460,0.0
BU01602603,416832227,62.0
BU01602604,416832994,37.0
BU01602701,416834528,2.0
BU01602801,416836062,215.0
BU01602802,416836829,97.0
BU01602803,416837596,47.0
BU01602804,416838363,139.0
BU01602805,416839130,33.0
BU01602806,416839897,78.0
BU01602807,416840664,108.0
BU01602808,416841431,171.0
BU01602809,416842198,334.0
BU01602810,416842965,0.0
BU01602811,416843732,0.0
BU01602812,416844499,4.0
BU01602813,416845266,6.0
BU01602901,416846800,4.0
BU01602902,416847567,12.0
BU01630101,417220329,37.0
BU01630102,417221096,18.0
BU01630103,417221863,24.0
BU01630104,417222630,26.0
BU01630105,417223397,35.0
BU01630106,417224164,10.0
BU01630201,417225698,30.0
BU01630202,417226465,42.0
BU01630203,417227232,36.0
BU01630301,417228766,293.0
BU01630302,417229533,37.0
BU01630303,417230300,76.0
BU01630304,417231067,32.0
BU01630401,417232601,50.0
BU01630402,417233368,59.0
BU01630403,417234135,8.0
BU01630404,417234902,36.0
BU01630405,417235669,81.0
BU01630406,417236436,74.0
BU01630407,417237203,72.0
BU01630408,417237970,34.0
BU01630501,417239504,33.0
BU01630503,417240271,44.0
BU01630504,417241038,4.0
BU01630505,417241805,18.0
BU01630506,417242572,57.0
BU01630507,417243339,62.0
BU01630508,417244106,28.0
BU01630509,417244873,14.0
BU01630510,417245640,8.0
BU01630601,417247174,4.0
BU01630602,417247941,85.0
BU01630603,417248708,36.0
BU01630604,417249475,29.0
BU01630605,417250242,24.0
BU01630606,417251009,40.0
BU01630700,417252543,30.0
BU01630800,417254077,32.0
BU01630900,417255611,8.0
BU01640000,417315437,1286.0
BU01640001,417316204,263.0
BU01640002,417316971,113.0
BU01640100,417318505,295.0
BU01640101,417319272,195.0
BU01640102,417320039,161.0
BU01640103,417320806,22.0
BU01640200,417322340,314.0
BU01640201,417323107,98.0
BU01640202,417323874,219.0
BU01640203,417324641,106.0
BU01640204,417325408,10.0
BU01640300,417326942,49.0
BU01640301,417327709,34.0
BU01640302,417328476,38.0
BU01640303,417329243,47.0
BU01640304,417330010,128.0
BU01640305,417330777,25.0
BU01640306,417331544,44.0
BU01640307,417332311,82.0
BU01640308,417333078,12.0
BU01640309,417333845,22.0
BU01640400,417335379,67.0
BU01640401,417336146,212.0
BU01640402,417336913,106.0
BU01640403,417337680,296.0
BU01640500,417339214,24.0
BU01640501,417339981,306.0
BU01640502,417340748,73.0
BU01640503,417341515,12.0
BU01640504,417342282,140.0
BU01640505,417343049,75.0
BU01640506,417343816,8.0
BU01640600,417345350,69.0
BU01640601,417346117,114.0
BU01640602,417346884,277.0
BU01640603,417347651,33.0
BU01640604,417348418,258.0
BU01640605,417349185,32.0
BU01640606,417349952,20.0
BU01640700,417351486,122.0
BU01640701,417352253,181.0
BU01640702,417353020,205.0
BU01640703,417353787,211.0
BU01640704,417354554,62.0
BU01640705,417355321,38.0
BU01640706,417356088,150.0
BU01640800,417357622,100.0
BU01640801,417358389,75.0
BU01640802,417359156,114.0
BU01640803,417359923,80.0
BU01640804,417360690,0.0
